@amelia_triana butuh proses secara bertahap.. dan kami membutuhkan dukungan kamu utk itu.. :);2
@mevasitohang kami mohon maaf atas ketidaknyamanannya.. :( Terima kasih;2
@amelia_triana mudah-mudahan besok kami bisa segera menyelesaikan masalahnya dan pembayaran via ATM BCA bisa lancar kembali. Terima kasih..;2
@driekupz kami mengusahakan secepatnya, Andrie.. Mohon kesabaran dan pengertiannya ya... terima kasih :);2
@QiemoNIQue mohon pengertian dan kerjasamanya ya, Monique.. Terima kasih :);2
@QiemoNIQue sehingga promo tetap berjalan. Kami terus mengupayakan agar perbaikan bisa segera selesai dan pembayaran lancar kembali.;2
@adipersada whoa, I'll definitely take a look at the vid. Thanks, Mas Bay.;2
Juara! #eh @popokman: Tips nonton bioskop; Jangan nonton madep belakang.;2
Sedap "@CandraByu: Inagural flight @mandalaair RI880 Sub-Sin.. Lets see whats happen onboard.. :) http://t.co/W4uW6KGf";2
@taimiOng waa,, makasi ya pujianya, nanti dikirimin salam deh ke @petra_sihombing :D;2
@mandalaair oke min, thank u ya :);2
Terima kasih buat kamu semua yg udah ikutan Mandala Treat a Trip! Tunggu pengumuman pemenang periode 3 tgl 4 Jan &amp; periode 4 tgl 11 Jan ya!;2
Yuk rapihkan meja kerja, agar tambah semangat kerja di tahun yg baru ini :);2
Ciiieee yg punya idola baru, selamat berjuang di klub yg sekarang yaa.. Semoga jerseynya laku keras .. ^ ^;2
Lbh banyak anugerah kebaikan daripada keburukan dlm hidup, karena itu perbanyaklah bersyukur daripada mengeluh -Mario Teguh;2
film sepanjang masa :D RT @siskacilmiracle: Dr kecil smp skrg sukanya Doraemon :) hehe RT @mandirifiesta: Sahabat mandiri, Film kartun;2
abis dengerin cerita temen yg bentar lagi mau menikah,,,#seru;2
Seneng banget gw follow akun heker-heker Bandung ini. Jenaka.;2
Seneng banget gw follow akun peretas Bandung ini. Jenaka.;2
thanks :) RT @Lis_tuty: selamat ya dragonfufu  re: @QuizHore @SushiMiseID;2
selamat ya @dragonfufu  re: @QuizHore @SushiMiseID;2
Wah, keren! Selamat berliburr! :) RT @Baharic: @airasiagoid jan: KUL,  DMK. agust JOG, DPS :);2
Selamat mencoba!Selamat brsenang2 brsm anak Anda &amp; buku #Mejikuhibiniu Bisa didapat di http://vamily.co.id /toko2 buku kesayangan keluarga;2
Lebih baik buat sendiri jus kesukaanmu, selain lbh sehat jg lbh fresh :D;2
Anak termotivasi utk berlatih, rajin bolak-balik buku. Siapa tahu ia lebih sering ajak Papa Mama-nya main tebak warna  #Mejikuhibiniu;2
Yeay! Seru pasti ya? :D RT @raajengdewi: Bali bareng @wibhawani @gestiavrian @fildzamanda dan (Re: Liburan Terbaik);2
Seru! :D RT @bilank: @AirAsiaGoID : dg geng kuliah ber6 kebali. spesial soalnya kita udh emak2 smuaa..no husbands no kids &amp; sy lg hamil 6bln;2
Selamat mencoba! Selamat bersenang-senang bermain warna dengan buah hati!;2
Hihi..lucuu.. *cubit pipi* RT @BundaNosayo: @MyVamily hihi...ini boots nya..dipake buat ke mall #saltum? http://lockerz.com/s/272269323;2
Halo, anak-anak Indonesia! Senangnya yang lagi liburan sekolah ... ?;2
Halo, Keluarga Indonesia! Jumpa lagi bersama Vamily .. senantiasa hadir berbagi nilai/ ide/ inspiratif yang bermanfaat ..;2
Periode terakhir #MandalaTreatATrip dimulai hari ini! Ayo bikin pantun sekeren mungkin menggunakan kata "Bangkok" di http://www.mandalatreatatrip.com;2
Sesekali senyum ramah dan sapa penjaga loket tol yuk, SUPER PEOPLE! Pasti setelahnya harimu akan lebih menyenangkan :);2
SUPER PEOPLE sudah siap mengejar impian hari ini? Semangat ya! Semoga semua urusan dipermudah! ;);2
selamat ulang tahun @desitiffani semoga makin jadi cewe setrong :));2
"@mandirifiesta: Selalu lakukan yang terbaik. Apa yg km tanam sekarang, akan km panen di kemudian hari. -Og Mandino";2
@gresya_min @agungsapriandi @kakasunyyII udah tp cowoknya diem aja nic, pas ketemu aja d rusuhin lagi ya haha;2
Hahaha kan keren RT @MiraiOcha: Hwaduh~ RT @joghamster: Ochachan mencari miraiocha emas;2
Caranya? Mudah banget, klik http://bit.ly/Wn1kId lalu pilih destinasi favoritmu, dan ayo kita berlibur di pantai! http://yfrog.com/0sm06g;2
Wow!"@AirAsiaGoID: Kabar baik bagi Travelers pecinta pantai nih: Aku ? Pantai! Liburan 3H2M Penerbangan PP + Hotel + Pajak mulai Rp. 409,000;2
@AirAsiaGoID apaan tuh..? Seru niihh kayaknya...;2
Horeee :D RT @AirAsiaGoID: Ada yang masih melek jam segini? AirAsiaGo Indonesia sebentar lagi mau kasih sesuatu bagi pecinta pantai nih!;2
O @andre_sez: @caesarhyna avatarnya cantik...;2
Iya... "@gennasatria: @ohhtitta avatarnya bagus ";2
DUKUNG!! RT @infobudaya: Kini Giliran Daerah di Luar Bali Promosi Pariwisata Alam &amp; Budaya - http://bit.ly/X6lKYo;2
@Apulala_moveon .   Ha ha ! Thanks ! Nice to meet you, Kevin here !;2
Good Morning, Saturday! Kalo masih mau tidur lagi, boleh lho, SUPER PEOPLE :D;2
Pagi2 minum @SuperO2 bikin seger bikin semangat http://lockerz.com/s/274600630;2
Pagi cantik Ini lg merem #eh "@afriarina: Pagiii papahh @IDberry udah bobok? #eh";2
Cocok jd presenter @_fresky @sandiuno @mandalaair Sakses untuk mandala air yang kembali mengudara oom...*terdengar seperti stasiun radio;2
